name,method1_irf,method2_irf,method3_irf,method4_irf,method1_srf,method2_srf,method3_srf,method4_srf,method1_ped,method2_ped,method3_ped,method4_ped,method1_mean,method2_mean,method3_mean,method4_mean
TRAIN004_Cirrus_027,0.05333333333333334,0.2823529411764706,0.6466165413533834,0.0,0.5165714285714286,0.7521367521367521,0.8285714285714286,0.6157517899761337,0.272,0.5428296438883542,0.5743305632502308,0.33856502242152464,0.2806349206349206,0.5257731124005256,0.6831728443916809,0.3181056041325528
TRAIN004_Cirrus_028,0.3409090909090909,0.53,0.6090909090909091,0.2619047619047619,0.6767537826685007,0.6920415224913494,0.69375,0.597979797979798,0.6341463414634146,0.5257249766136576,0.5306122448979592,0.4652631578947368,0.5506030716803355,0.5825888330350023,0.6111510513296228,0.44171590592643223
TRAIN004_Cirrus_029,1.0,1.0,1.0,1.0,0.6300653594771242,0.5964912280701754,0.6408345752608048,0.2340966921119593,0.509773260359656,0.584319526627219,0.578136463683052,0.5426241660489252,0.7132795399455935,0.7269369182324649,0.7396570129812856,0.5922402860536282
TRAIN004_Cirrus_030,0.5742574257425742,0.8776978417266187,0.8533333333333334,0.0,0.5661252900232019,0.6240875912408759,0.6809917355371901,0.2871536523929471,0.5760709010339734,0.4576547231270358,0.4473469387755102,0.44963738920225627,0.5721512055999165,0.6531467186981769,0.6605573358820113,0.2455970138650678
TRAIN004_Cirrus_031,0.0,0.5569620253164557,0.6616541353383458,0.0,0.591002044989775,0.6952380952380952,0.7880597014925373,0.41596638655462187,0.6047405509288918,0.534082923401265,0.5457044673539518,0.44258555133079847,0.39858086530622233,0.5954276813186054,0.6651394347282783,0.2861839792951401
TRAIN004_Cirrus_032,0.0,0.0,0.2558139534883721,0.0,0.726890756302521,0.7675,0.7268571428571429,0.4774624373956594,0.8341013824884793,0.8447719944725933,0.8168480832938949,0.8638170974155069,0.5203307129303334,0.5374239981575312,0.59983972654647,0.4470931782703888
TRAIN004_Cirrus_033,0.0,0.7222222222222222,0.8641975308641975,0.0,0.6777020447906524,0.796400449943757,0.77728285077951,0.8150134048257373,0.8304794520547946,0.8369283865401208,0.8337777777777777,0.8652068126520681,0.502727165615149,0.7851836862353667,0.825086053140495,0.5600734058259351
TRAIN004_Cirrus_034,0.26153846153846155,0.6198830409356725,0.6990291262135923,0.0,0.8220994475138121,0.7750611246943765,0.7679222357229648,0.5688622754491018,0.8680688336520076,0.8571428571428571,0.8078817733990148,0.883921568627451,0.6505689142347605,0.7506956742576354,0.7582777117785239,0.48426128135885094
TRAIN004_Cirrus_035,0.2948717948717949,0.6985645933014354,0.7510917030567685,0.5434782608695652,0.6706467661691542,0.807556080283353,0.7485907553551296,0.7554347826086957,0.880466472303207,0.8981540420114577,0.85814696485623,0.8621291448516579,0.6153283444480521,0.8014249051987488,0.7859431410893761,0.720347396109973
TRAIN004_Cirrus_036,0.0,0.16326530612244897,0.4117647058823529,0.0,0.6841379310344827,0.8330578512396695,0.7514970059880239,0.88268156424581,0.9248415333534561,0.9139188794864312,0.90437890974084,0.8631229235880399,0.5363264881293129,0.6367473456161833,0.6892135405370722,0.5819348292779499
TRAIN004_Cirrus_037,0.0,0.4358974358974359,0.48128342245989303,0.16666666666666666,0.7616645649432535,0.8178025034770514,0.797799174690509,0.8058727569331158,0.9234767542593127,0.9151395545531436,0.902368573079145,0.9144225014961102,0.5617137730675221,0.7229464979758768,0.7271503900765156,0.6289873083652976
TRAIN004_Cirrus_038,0.3184713375796178,0.4840182648401826,0.4811320754716981,0.4186046511627907,0.7538759689922481,0.8642533936651584,0.8145766345123259,0.7452574525745257,0.8775453277545328,0.9210174029451138,0.8827770360480641,0.9486807770368223,0.6499642114421329,0.7564296871501516,0.7261619153440293,0.7041809602580463
TRAIN004_Cirrus_039,0.5673758865248227,0.5517241379310345,0.6024844720496895,0.5476190476190477,0.8095238095238095,0.8477157360406091,0.8424908424908425,0.6488294314381271,0.9375354911981828,0.9338457315399397,0.9168975069252078,0.9425153195214473,0.7714783957489383,0.7777618685038611,0.78729094048858,0.7129879328595408
TRAIN004_Cirrus_040,0.0,0.3842364532019704,0.2198952879581152,0.7908163265306123,0.7717647058823529,0.7895392278953923,0.7332549941245593,0.6901960784313725,0.7899637868598034,0.8196804463606391,0.7420172326406488,0.8224889450410613,0.5205761642473855,0.664485375819334,0.5650558382411077,0.7678337833343486
TRAIN004_Cirrus_041,0.22157434402332363,0.5633270321361059,0.6129597197898424,0.6721854304635762,0.7626208378088077,0.7388535031847133,0.6835443037974683,0.7278911564625851,0.8281047446201711,0.8176133402813965,0.7770734284204965,0.8759864712514093,0.6040999754841009,0.7065979585340719,0.6911924840026025,0.7586876860591901
TRAIN004_Cirrus_042,0.6840390879478827,0.656964656964657,0.6767241379310345,0.6902654867256637,0.8198307134220073,0.7200902934537246,0.816,0.5397727272727273,0.8961775585696671,0.8210862619808307,0.8440176485855178,0.7284768211920529,0.8000157866465191,0.732713737466404,0.7789139288388508,0.6528383450634813
TRAIN004_Cirrus_043,0.4463276836158192,0.5395348837209303,0.5073170731707317,0.5330490405117271,0.6681081081081081,0.5623342175066313,0.6374501992031872,0.6006600660066007,0.7957655564162148,0.7407792207792208,0.7579814624098867,0.8384636338872242,0.6367337827133807,0.6142161073355942,0.6342495782612686,0.6573909134685173
TRAIN004_Cirrus_044,0.0,0.10218978102189781,0.22972972972972974,0.11594202898550725,0.8243626062322946,0.6476399560922064,0.5874125874125874,0.5297619047619048,0.8775992438563327,0.8019875776397516,0.7631511419040288,0.8264234383637369,0.5673206166962091,0.5172724382512852,0.526764486348782,0.49070912403704964
TRAIN004_Cirrus_045,0.5116279069767442,0.717948717948718,0.7368421052631579,0.6551724137931034,0.840620592383639,0.7477203647416414,0.504149377593361,0.4909456740442656,0.9004308281474389,0.899458441252649,0.7985537190082644,0.944763809047738,0.7508931091692741,0.7883758413143361,0.6798484006215945,0.6969606322950357
TRAIN004_Cirrus_046,0.6230366492146597,0.6320541760722348,0.6261261261261262,0.6271604938271605,0.7432950191570882,0.6306695464362851,0.7178502879078695,0.6754385964912281,0.9021103483346046,0.8669569424286405,0.8700950524006824,0.9387755102040817,0.7561473389021175,0.7098935549790535,0.7380238221448927,0.7471248668408235
TRAIN004_Cirrus_047,0.8176100628930818,0.7952522255192879,0.7813411078717201,0.7752442996742671,0.7950138504155124,0.8100558659217877,0.8155339805825242,0.7703488372093024,0.8847402597402597,0.8762593645052957,0.8968399059806738,0.9141607435757244,0.832454724349618,0.8271891519821238,0.8312383314783061,0.819917960153098
TRAIN004_Cirrus_048,0.484304932735426,0.5255474452554745,0.5217391304347826,0.5857740585774058,0.7439293598233996,0.7568181818181818,0.7514318442153494,0.845859872611465,0.8630506442912796,0.8580477972934063,0.8818713450292398,0.9087635054021609,0.6970949789500351,0.7134711414556875,0.7183474398931239,0.7801324788636772
TRAIN004_Cirrus_049,0.45429362880886426,0.45161290322580644,0.47804878048780486,0.7117117117117117,0.8904109589041096,0.8955823293172691,0.9017681728880157,0.7913832199546486,0.8589894242068156,0.8208469055374593,0.8313420394554043,0.8771278242030331,0.7345646706399299,0.7226807126935116,0.7370529976104082,0.7934075852897978
TRAIN004_Cirrus_050,0.8162393162393162,0.796812749003984,0.8225469728601252,0.819047619047619,0.798828125,0.8258706467661692,0.8127413127413128,0.8173913043478261,0.8162790697674419,0.7728388328333787,0.7789358200767965,0.8765984654731458,0.8104488370022528,0.7985074095345106,0.8047413685594115,0.8376791296228636
TRAIN004_Cirrus_051,0.7350835322195705,0.7133182844243793,0.7201834862385321,0.848314606741573,0.864313725490196,0.8849840255591054,0.8938193343898574,0.8429184549356223,0.8633879781420765,0.8315248429468874,0.8509133765468474,0.8787878787878788,0.8209284119506144,0.809942384310124,0.8216387323917456,0.8566736468216914
TRAIN004_Cirrus_052,0.7867494824016563,0.7674858223062382,0.7606177606177607,0.7880184331797235,0.8141993957703928,0.8214285714285714,0.8337200309358082,0.8306306306306306,0.8824626865671642,0.836405529953917,0.8254814814814815,0.8681898066783831,0.8278038549130712,0.8084399745629088,0.8066064243450167,0.8289462901629124
TRAIN004_Cirrus_053,0.6750524109014675,0.5843920145190563,0.6777546777546778,0.6310160427807486,0.7224199288256228,0.7742555235350624,0.7516040329972502,0.7656065959952886,0.8944216829498897,0.8435179897201599,0.8230923120891683,0.9114353579911775,0.76396467422566,0.7340551759247594,0.7508170076136987,0.7693526655890716
TRAIN004_Cirrus_054,0.7536704730831973,0.7310126582278481,0.7403846153846154,0.8543689320388349,0.8498452012383901,0.8782816229116945,0.8564668769716088,0.8181818181818182,0.8395560040363269,0.7925547883518463,0.771668219944082,0.8085694540428473,0.8143572261193048,0.8006163564971297,0.7895065707667688,0.8270400680878335
TRAIN004_Cirrus_055,0.8274932614555256,0.7963683527885862,0.799475753604194,0.7963963963963964,0.8627103631532329,0.8778280542986425,0.8768115942028986,0.7690700104493208,0.8343789209535759,0.8132250580046404,0.785735165156387,0.8427006009190526,0.8415275151874448,0.8291404883639563,0.8206741709878265,0.8027223359215899
TRAIN004_Cirrus_056,0.845360824742268,0.8338983050847457,0.8367346938775511,0.8864468864468864,0.7361002349256069,0.8013411567476949,0.7888249794576828,0.6862170087976539,0.8574162679425837,0.789711701526286,0.7712952158693116,0.7769337016574586,0.8129591092034864,0.8083170544529089,0.7989516297348485,0.7831991989673329
TRAIN004_Cirrus_057,0.8728121353558926,0.8488241881298992,0.8545454545454545,0.9123252858958069,0.869281045751634,0.8947368421052632,0.8718381112984823,0.7072649572649573,0.8551724137931035,0.7878456063509445,0.7747904018502457,0.7511703276917537,0.8657551983002101,0.843802212195369,0.8337246558980609,0.790253523617506
TRAIN004_Cirrus_058,0.84,0.8159031979256698,0.8241469816272966,0.8710659898477158,0.8814872192099148,0.897537728355838,0.8892430278884462,0.7992087042532147,0.8155861605643265,0.7974491345277862,0.7534883720930232,0.77265625,0.8456911265914138,0.8369633536030979,0.8222927938695888,0.8143103147003101
TRAIN004_Cirrus_059,0.8878842676311031,0.8466666666666667,0.8859649122807017,0.3108974358974359,0.8202846975088968,0.83690587138863,0.8390064397424103,0.7081447963800905,0.8307801923762024,0.821875,0.7935003385240352,0.7714851485148515,0.8463163858387341,0.8351491793517655,0.8394905635157158,0.5968424602641259
TRAIN004_Cirrus_060,0.7963594994311718,0.8597560975609756,0.7237635705669482,0.09022556390977443,0.8883248730964467,0.8915456874466268,0.888129803586678,0.7623762376237624,0.8171448323539579,0.8117647058823529,0.7824074074074074,0.7544767210505372,0.8339430682938588,0.8543554969633185,0.7981002605203446,0.535692840861358
TRAIN004_Cirrus_061,0.5893186003683242,0.7245409015025042,0.36285097192224625,0.0,0.7872539831302718,0.8049476688867745,0.8,0.7626546681664792,0.8352462051092188,0.8266129032258065,0.7809788267962513,0.7606694560669456,0.7372729295359383,0.7853671578716951,0.6479432662394992,0.5077747080778082
TRAIN004_Cirrus_062,0.8157349896480331,0.8725314183123878,0.7958762886597938,0.16556291390728478,0.8792007266121707,0.8734177215189873,0.8620071684587813,0.8046709129511678,0.8433242506811989,0.8178694158075601,0.7938178230845117,0.736884261113336,0.8460866556471341,0.8546061852129784,0.8172337600676954,0.5690393626572628
TRAIN004_Cirrus_063,0.0,0.302158273381295,0.01680672268907563,0.0,0.8674242424242424,0.8721374045801527,0.8731060606060606,0.786540483701367,0.8174077578051088,0.79988105857865,0.7636923076923077,0.7639257294429708,0.5616106667431171,0.6580589121800325,0.5512016969958147,0.5168220710481126
TRAIN004_Cirrus_064,1.0,1.0,1.0,1.0,0.8038095238095239,0.8293691830403309,0.809478672985782,0.764638346727899,0.8139163740823492,0.7815954586196594,0.7379289401761312,0.7975966954562523,0.8725752992972909,0.8703215472199967,0.8491358710539711,0.8540783473947172
TRAIN004_Cirrus_065,1.0,1.0,1.0,1.0,0.8179508890770534,0.8314410480349345,0.8402061855670103,0.8229755178907722,0.8099467140319716,0.76184122748499,0.7734265734265734,0.8466611706512778,0.8759658677030083,0.8644274251733082,0.871210919664528,0.8898788961806833
TRAIN004_Cirrus_066,1.0,1.0,1.0,1.0,0.8706512042818911,0.8899082568807339,0.8679245283018868,0.8862512363996043,0.7519132653061225,0.7307928703134604,0.7203495630461922,0.8849557522123894,0.8741881565293378,0.8735670423980647,0.8627580304493597,0.9237356628706647
TRAIN004_Cirrus_067,1.0,1.0,1.0,1.0,0.8181083265966047,0.8164915117219078,0.8266033254156769,0.8391111111111111,0.8054996646545942,0.7663727959697733,0.7692808330621542,0.9039592316738534,0.8745359970837331,0.8609547692305602,0.8652947194926104,0.9143567809283214
TRAIN004_Cirrus_068,1.0,0.0,0.0,1.0,0.8642358417377812,0.8750981932443048,0.8702408702408703,0.8563922942206655,0.7767195767195767,0.7434100767434101,0.7761299435028248,0.8388867110936887,0.8803184728191192,0.5395027566625716,0.5487902712478984,0.8984263351047849
TRAIN004_Cirrus_069,1.0,0.0,1.0,1.0,0.8148148148148148,0.8164383561643835,0.8200537153088631,0.7967806841046278,0.7942314456559972,0.718578352180937,0.776797829036635,0.8368263473053892,0.869682086823604,0.5116722361151068,0.8656171814484993,0.8778690104700057
TRAIN004_Cirrus_070,1.0,1.0,1.0,1.0,0.8445229681978799,0.8436103663985701,0.8727583262169086,0.8138862102217936,0.7992277992277992,0.7563232572486119,0.7757537688442211,0.84992784992785,0.8812502558085598,0.8666445412157273,0.8828373650203766,0.8879380200498813
TRAIN004_Cirrus_071,1.0,1.0,1.0,1.0,0.8429065743944637,0.8478109798471161,0.8600682593856656,0.7843726521412472,0.7835455435847208,0.7462132921174652,0.7571115973741794,0.8356317554975773,0.8754840393263948,0.8646747573215271,0.872393285586615,0.8733348025462747
TRAIN004_Cirrus_072,1.0,0.0,1.0,1.0,0.8322639780018332,0.8474264705882353,0.8450184501845018,0.8723186925434117,0.8192295027988146,0.7925716084356311,0.8120012767315672,0.8165590581086214,0.8838311602668826,0.5466660263412888,0.8856732423053563,0.8962925835506778
TRAIN004_Cirrus_073,1.0,1.0,1.0,1.0,0.8267581475128645,0.8469565217391304,0.8173628173628174,0.7619047619047619,0.8307059629883482,0.8175853018372703,0.8462050599201065,0.8169429097605894,0.8858213701670709,0.8881806078588003,0.887855959094308,0.8596158905551171
TRAIN004_Cirrus_074,1.0,1.0,1.0,1.0,0.7677806341045416,0.7930434782608695,0.8075278015397775,0.7510548523206751,0.8576923076923076,0.827966881324747,0.8184298272203698,0.9046624913013221,0.8751576472656164,0.8736701198618722,0.8753192095867158,0.8852391145406658
TRAIN004_Cirrus_075,1.0,1.0,1.0,1.0,0.8726708074534162,0.8852459016393442,0.8778210116731517,0.833941605839416,0.8501133052767886,0.8268292682926829,0.8166816681668166,0.8727272727272727,0.9075947042434015,0.904025056644009,0.8981675599466561,0.9022229595222296
TRAIN004_Cirrus_076,1.0,1.0,1.0,1.0,0.7944996180290298,0.8220064724919094,0.8157894736842105,0.7285570131180625,0.8709239130434783,0.8376560999039385,0.819620253164557,0.9116582186821144,0.8884745103575028,0.886554190798616,0.8784699089495892,0.8800717439333923
TRAIN004_Cirrus_077,1.0,1.0,1.0,1.0,0.847682119205298,0.8620218579234973,0.8514323784143905,0.684931506849315,0.859619873291097,0.8225549538069449,0.786088027085257,0.8983308042488619,0.9024339974987984,0.8948589372434808,0.8791734684998825,0.8610874370327256
TRAIN004_Cirrus_078,1.0,1.0,1.0,1.0,0.8353808353808354,0.8705128205128205,0.8448598130841122,0.7509238728750924,0.9032504780114723,0.8892948483741323,0.8336227856894756,0.8936351986330628,0.9128771044641025,0.9199358896289843,0.8928275329245293,0.8815196905027184
TRAIN004_Cirrus_079,1.0,1.0,1.0,1.0,0.8084824387011266,0.8827385287691187,0.8532763532763533,0.7705559906029757,0.8441860465116279,0.8663187474909675,0.7443105756358769,0.891989198919892,0.8842228284042516,0.9163524254200288,0.86586230963741,0.8875150631742893
TRAIN004_Cirrus_080,1.0,1.0,1.0,1.0,0.8793103448275862,0.9018718094157686,0.877426511369939,0.749509483322433,0.8424379232505643,0.8451698279664756,0.8058870326173428,0.8416709644146467,0.9072494226927169,0.9156805457940814,0.8944378479957606,0.86372681591236
TRAIN004_Cirrus_081,1.0,1.0,1.0,1.0,0.8593350383631714,0.8741355463347165,0.8610258658483121,0.7570194384449244,0.7216954824316788,0.7149171270718232,0.6897253306205493,0.7835990888382688,0.8603435069316167,0.8630175578021798,0.8502503988229538,0.8468728424277311
TRAIN004_Cirrus_082,1.0,1.0,1.0,1.0,0.8423403305046896,0.8560497369679579,0.862453531598513,0.8037280701754386,0.6241299303944315,0.7311435523114356,0.6104944500504541,0.818937939859245,0.8221567536330404,0.8623977630931311,0.824315993882989,0.8742220033448945
TRAIN004_Cirrus_083,1.0,1.0,1.0,1.0,0.7840909090909091,0.852670349907919,0.8454993282579489,0.8225024248302619,0.4683954619124797,0.3761467889908257,0.42429426860564584,0.44842105263157894,0.750828790334463,0.7429390462995816,0.7565978656211984,0.7569744924872803
TRAIN004_Cirrus_084,1.0,1.0,1.0,1.0,0.8761127596439169,0.8900275916436736,0.8982857142857142,0.830559112249253,0.5351397121083827,0.529338327091136,0.48902195608782434,0.6612903225806451,0.8037508239174332,0.8064553062449366,0.7957692234578461,0.8306164782766327
TRAIN004_Cirrus_085,1.0,1.0,1.0,1.0,0.8696734059097978,0.886923562855338,0.8622194513715711,0.8711322679360761,0.5259608900876601,0.6765799256505576,0.39490445859872614,0.6333333333333333,0.798544765332486,0.8545011628352985,0.7523746366567657,0.8348218670898032
TRAIN004_Cirrus_086,1.0,1.0,1.0,1.0,0.8941447937698298,0.9036993540810335,0.8895348837209303,0.8969512195121951,0.477491961414791,0.6454352441613588,0.42296511627906974,0.5865834633385335,0.7905455850615403,0.849711532747464,0.7708333333333334,0.8278448942835762
TRAIN004_Cirrus_087,1.0,1.0,1.0,1.0,0.8959183673469387,0.8994871794871795,0.8913491246138002,0.8854756130423067,0.45493562231759654,0.614569536423841,0.30952380952380953,0.4057142857142857,0.783617996554845,0.8380189053036734,0.7336243113792031,0.7637299662521975
TRAIN004_Cirrus_088,1.0,1.0,1.0,1.0,0.9046385684012244,0.909776207302709,0.9028436018957346,0.9057255676209279,0.4421052631578947,0.5017421602787456,0.2949101796407186,0.0,0.7822479438530396,0.8038394558604849,0.7325845938454845,0.6352418558736427
TRAIN004_Cirrus_089,1.0,1.0,1.0,1.0,0.9174566473988439,0.9146853146853147,0.9106223678053346,0.8880615537354182,0.25308641975308643,0.4269230769230769,0.1826625386996904,0.0,0.7235143557173102,0.7805361305361305,0.697761635501675,0.6293538512451394
TRAIN004_Cirrus_090,1.0,1.0,1.0,1.0,0.9083847384053004,0.9098398169336385,0.8925925925925926,0.8850293542074364,0.19976218787158145,0.38420107719928187,0.13127413127413126,0.0,0.702715642092294,0.7646802980443068,0.6746222412889079,0.6283431180691456
TRAIN004_Cirrus_091,1.0,1.0,1.0,1.0,0.9274835189815868,0.9260186660596403,0.9178145087235996,0.8962855764592378,0.2012987012987013,0.4827586206896552,0.11160714285714286,0.0,0.7095940734267626,0.8029257622497652,0.6764738838602474,0.6320951921530793
TRAIN004_Cirrus_092,1.0,1.0,1.0,1.0,0.9395002192021044,0.9408672798948752,0.9265811587793011,0.923183711244794,0.09034543844109831,0.1011743450767841,0.06451612903225806,0.0,0.6766152192144008,0.6806805416572197,0.6636990959371863,0.641061237081598
TRAIN004_Cirrus_093,1.0,1.0,1.0,1.0,0.9378109452736318,0.9403232490675507,0.9301646862622472,0.9164315172563491,0.06324110671936758,0.10043668122270742,0.06163828061638281,0.0,0.6670173506643331,0.6802533100967527,0.6639343222928767,0.6388105057521164
TRAIN004_Cirrus_094,1.0,1.0,1.0,1.0,0.9318981577313186,0.9292345780895399,0.9211945250933222,0.9036907621751474,0.10968921389396709,0.13924050632911392,0.10534469403563129,0.0,0.6805291238750951,0.6894916948062179,0.6755130730429846,0.6345635873917158
TRAIN004_Cirrus_095,1.0,1.0,1.0,1.0,0.9317206398751463,0.935383417672246,0.9297212406753043,0.9112952111537684,0.14676889375684557,0.16458333333333333,0.11299435028248588,0.0,0.6928298445439972,0.6999889170018597,0.68090519698593,0.6370984037179228
TRAIN004_Cirrus_096,1.0,1.0,1.0,1.0,0.9135705905357842,0.9159318048206937,0.9084799367463926,0.8759658397722652,0.2222222222222222,0.30566037735849055,0.14830970556161396,0.0,0.7119309375860022,0.7405307273930615,0.6855965474360022,0.625321946590755
TRAIN004_Cirrus_097,1.0,1.0,1.0,1.0,0.9381340759896558,0.9427031343581553,0.9266129032258065,0.9172932330827067,0.12156295224312591,0.19047619047619047,0.0893042575285566,0.0,0.6865656760775939,0.7110597749447819,0.671972386918121,0.6390977443609023
TRAIN004_Cirrus_098,1.0,1.0,1.0,1.0,0.9353094332064891,0.9352056168505517,0.9294521932484334,0.9269199009083402,0.05333333333333334,0.39855072463768115,0.11287988422575977,0.0,0.6628809221799408,0.7779187804960777,0.6807773591580645,0.6423066336361134
TRAIN004_Cirrus_099,1.0,1.0,1.0,1.0,0.9465981012658228,0.9499005964214712,0.93785084202085,0.9232989690721649,0.19148936170212766,0.0,0.0,0.0,0.7126958209893167,0.6499668654738238,0.6459502806736167,0.6410996563573883
TRAIN004_Cirrus_100,1.0,1.0,1.0,1.0,0.9302506314357878,0.9256068911511355,0.9137658227848101,0.9078525641025641,0.12264150943396226,0.0425531914893617,0.0,0.0,0.6842973802899167,0.6560533608801657,0.63792194092827,0.6359508547008547
TRAIN004_Cirrus_101,1.0,1.0,1.0,1.0,0.9473886328725039,0.9416763229045964,0.9329947255323305,0.9290347945744053,0.07739307535641547,0.17898832684824903,0.047151277013752456,0.0,0.6749272360763064,0.7068882165842818,0.6600486675153611,0.6430115981914685
TRAIN004_Cirrus_102,1.0,1.0,1.0,1.0,0.9455445544554455,0.9421042508174648,0.9349593495934959,0.9233220474009162,0.0,0.0,0.0,0.0,0.6485148514851485,0.6473680836058217,0.6449864498644987,0.6411073491336388
TRAIN004_Cirrus_103,1.0,1.0,1.0,1.0,0.932180595581172,0.9388468258590565,0.9231071008238525,0.8980592441266598,0.0,0.0,0.0,0.0,0.6440601985270573,0.6462822752863522,0.6410357002746175,0.6326864147088865
TRAIN004_Cirrus_104,1.0,1.0,1.0,1.0,0.9164,0.9236334405144695,0.9121457489878543,0.9283080704629251,0.0,0.0,0.0,0.0,0.6387999999999999,0.6412111468381565,0.6373819163292848,0.642769356820975
TRAIN004_Cirrus_105,1.0,1.0,1.0,1.0,0.9394168875425976,0.9353975535168195,0.9278429863382721,0.9257473481195757,1.0,0.0,0.0,1.0,0.9798056291808659,0.6451325178389399,0.642614328779424,0.9752491160398585
TRAIN004_Cirrus_106,1.0,1.0,1.0,1.0,0.9270597127739985,0.9290322580645162,0.9184220605132133,0.9296530573126318,1.0,1.0,1.0,1.0,0.9756865709246662,0.9763440860215055,0.9728073535044044,0.9765510191042107
TRAIN004_Cirrus_107,1.0,1.0,1.0,1.0,0.9481923220275811,0.9479595657057281,0.9320719016083254,0.9377609108159393,0.0,0.0,0.0,1.0,0.6493974406758604,0.6493198552352427,0.6440239672027751,0.9792536369386463
TRAIN004_Cirrus_108,1.0,1.0,1.0,1.0,0.9475121951219512,0.9495305164319249,0.9368337939202527,0.9541939321832242,1.0,1.0,0.0,1.0,0.9825040650406504,0.9831768388106417,0.6456112646400842,0.9847313107277413
TRAIN004_Cirrus_109,1.0,1.0,1.0,1.0,0.959141404631896,0.9595921450151057,0.9461420932009167,0.9598332701780977,1.0,1.0,0.0,1.0,0.986380468210632,0.9865307150050352,0.6487140310669722,0.986611090059366
TRAIN004_Cirrus_110,1.0,1.0,1.0,1.0,0.9362901710204848,0.9398948159278738,0.927327781983346,0.9339890296954795,0.0,1.0,0.0,1.0,0.6454300570068283,0.9799649386426247,0.6424425939944487,0.9779963432318265
TRAIN004_Cirrus_111,1.0,1.0,1.0,1.0,0.9490758204451151,0.950603318250377,0.935723822239176,0.9523809523809523,0.0,0.0,0.0,1.0,0.6496919401483717,0.650201106083459,0.6452412740797254,0.9841269841269842
TRAIN004_Cirrus_112,1.0,1.0,1.0,1.0,0.9534838076545633,0.953731049419177,0.9425561518584774,0.9536633663366336,0.0,0.0,0.0,1.0,0.6511612692181877,0.6512436831397257,0.6475187172861592,0.9845544554455445
TRAIN004_Cirrus_113,1.0,1.0,1.0,1.0,0.9358054226475279,0.9400479616306955,0.9275245934551295,0.9351275356497288,0.0,0.0,0.0,1.0,0.6452684742158427,0.6466826538768985,0.6425081978183765,0.9783758452165762
TRAIN004_Cirrus_114,1.0,1.0,1.0,1.0,0.9335449315611982,0.9367038216560509,0.9272690843518333,0.9364185110663984,0.0,0.0,0.0,1.0,0.6445149771870661,0.6455679405520169,0.6424230281172778,0.9788061703554661
TRAIN004_Cirrus_115,1.0,1.0,1.0,1.0,0.9319727891156463,0.9330401758944633,0.92323191617973,0.9299158990788947,0.0,0.0,0.0,1.0,0.6439909297052154,0.6443467252981544,0.6410773053932434,0.9766386330262983
TRAIN004_Cirrus_116,1.0,1.0,1.0,1.0,0.9354207436399217,0.9352455454150369,0.9285245901639344,0.9441021126760564,0.0,0.0,0.0,1.0,0.6451402478799739,0.6450818484716789,0.6428415300546448,0.9813673708920189
TRAIN004_Cirrus_117,1.0,1.0,1.0,1.0,0.9241952232606438,0.9224353628023353,0.9179369388181249,0.9205882352941176,0.0,0.0,0.0,1.0,0.641398407753548,0.6408117876007785,0.639312312939375,0.9735294117647059
TRAIN004_Cirrus_118,1.0,1.0,1.0,1.0,0.9415028901734104,0.9426248548199768,0.9330524344569289,0.9485794787508804,0.0,0.0,0.0,1.0,0.6471676300578034,0.6475416182733257,0.644350811485643,0.9828598262502934
TRAIN004_Cirrus_119,1.0,1.0,1.0,1.0,0.9385342789598109,0.942702192879038,0.9369668246445497,0.9504621948328988,0.0,0.0,0.0,1.0,0.6461780929866037,0.647567397626346,0.6456556082148499,0.983487398277633
TRAIN004_Cirrus_120,1.0,1.0,1.0,1.0,0.9335288367546432,0.9354838709677419,0.9265785609397944,0.9430128840436075,0.0,0.0,0.0,1.0,0.6445096122515478,0.6451612903225806,0.6421928536465981,0.9810042946812025
TRAIN004_Cirrus_121,1.0,1.0,1.0,1.0,0.9189482244510707,0.924415443175639,0.9119737561509021,0.9389567147613762,0.0,0.0,0.0,1.0,0.6396494081503569,0.6414718143918797,0.637324585383634,0.9796522382537921
TRAIN004_Cirrus_122,1.0,1.0,1.0,1.0,0.9353732524399895,0.9308707124010555,0.9240473061760841,0.9244060475161987,0.0,0.0,0.0,1.0,0.6451244174799965,0.6436235708003518,0.6413491020586947,0.9748020158387329
TRAIN004_Cirrus_123,1.0,1.0,1.0,1.0,0.923033389926429,0.9236012496449872,0.9156695156695157,0.9138755980861244,0.0,0.0,0.0,1.0,0.6410111299754764,0.641200416548329,0.638556505223172,0.9712918660287082
TRAIN004_Cirrus_124,1.0,1.0,1.0,1.0,0.9318048206937096,0.9265402843601895,0.927144535840188,0.9129751806471882,0.0,0.0,0.0,1.0,0.6439349402312365,0.6421800947867299,0.6423815119467293,0.9709917268823961
TRAIN004_Cirrus_125,1.0,1.0,1.0,1.0,0.9067188519243313,0.9087314662273476,0.893979057591623,0.8258159149248259,0.0,0.0,0.0,1.0,0.6355729506414437,0.6362438220757826,0.6313263525305409,0.9419386383082754
TRAIN004_Cirrus_126,1.0,1.0,1.0,1.0,0.9268461007591442,0.9319298245614035,0.9252271139063591,0.8706333973128599,0.0,0.0,0.0,1.0,0.6422820335863814,0.6439766081871344,0.6417423713021196,0.9568777991042866
TRAIN004_Cirrus_127,1.0,1.0,1.0,1.0,0.9219417475728156,0.9306540583136328,0.9259259259259259,0.9269102990033222,0.0,0.0,0.0,1.0,0.6406472491909385,0.6435513527712109,0.6419753086419754,0.9756367663344406
